"CIK","COMPANY_NAME","FORM_TYPE","DATE_FILED","EDGAR_LINK","QUARTER","TICKER","SIC","EXCHANGE","HITS","YEAR"
1105705,"TIME WARNER INC ","10-K","2016-02-25","edgar/data/1105705/0001193125-16-477965.txt",1,"TWX","4841","NYSE","0",2016
1106644,"CHINA PHARMA HOLDINGS  INC ","10-K","2016-03-30","edgar/data/1106644/0001010549-16-000541.txt",1,"TSET","2834","NYSE","0",2016
1106838,"Chanticleer Holdings  Inc ","10-K","2016-03-31","edgar/data/1106838/0001493152-16-008494.txt",1,"HOTR","5812","NASDAQ","1",2016
1107280,"OCULUS VISIONTECH INC ","10-K","2016-03-31","edgar/data/1107280/0001575872-16-000314.txt",1,"USVO","7389","","0",2016
1107421,"ZIOPHARM ONCOLOGY INC","10-K","2016-02-24","edgar/data/1107421/0001193125-16-475875.txt",1,"ESWB","8093","OTC","0",2016
1107694,"RACKSPACE HOSTING  INC ","10-K","2016-02-26","edgar/data/1107694/0001107694-16-000063.txt",1,"RAX","7370","NYSE","1",2016
1107843,"QUALYS  INC ","10-K","2016-02-26","edgar/data/1107843/0001107843-16-000022.txt",1,"QLYS","7372","NASDAQ","1",2016
1108109,"COMMUNITY HEALTH SYSTEMS INC","10-K","2016-02-17","edgar/data/1108109/0001193125-16-467152.txt",1,"CYH","8062","NYSE","1",2016
1108134,"BERKSHIRE HILLS BANCORP INC","10-K","2016-02-29","edgar/data/1108134/0001108134-16-000012.txt",1,"BHLB","6036","NYSE","0",2016
1108205,"CURIS INC","10-K","2016-02-29","edgar/data/1108205/0001193125-16-484817.txt",1,"CRIS","2836","NASDAQ","1",2016
1108236,"AMERICAN RIVER BANKSHARES","10-K","2016-02-26","edgar/data/1108236/0001019056-16-001140.txt",1,"AMRB","6022","NASDAQ","1",2016
1108320,"SMTC CORP","10-K","2016-03-17","edgar/data/1108320/0001437749-16-027932.txt",1,"SMTX","3672","NASDAQ","2",2016
1108426,"PNM RESOURCES INC","10-K","2016-02-29","edgar/data/1108426/0001108426-16-000165.txt",1,"PNM","4911","NYSE","0",2016
1108524,"SALESFORCE COM INC","10-K","2016-03-07","edgar/data/1108524/0001108524-16-000053.txt",1,"CRM","7372","NYSE","3",2016
1108645,"FRONTIER OILFIELD SERVICES INC","10-K","2016-03-30","edgar/data/1108645/0001387131-16-004819.txt",1,"FOSI","1382","OTC","0",2016
1108827,"QEP RESOURCES  INC ","10-K","2016-02-24","edgar/data/1108827/0001108827-16-000057.txt",1,"QEP","1311","NYSE","1",2016
1108967,"CUI Global  Inc ","10-K","2016-03-14","edgar/data/1108967/0001144204-16-087892.txt",1,"CUI","7310","NASDAQ","1",2016
1109116,"ENTRAVISION COMMUNICATIONS CORP","10-K","2016-03-09","edgar/data/1109116/0001564590-16-014316.txt",1,"EVC","4833","NYSE","1",2016
1109189,"BASIC ENERGY SERVICES INC","10-K","2016-02-23","edgar/data/1109189/0001109189-16-000202.txt",1,"BAS","1389","NYSE","0",2016
1109196,"MABVAX THERAPEUTICS HOLDINGS  INC ","10-K","2016-03-14","edgar/data/1109196/0001415889-16-005062.txt",1,"TELK","2834","NASDAQ","0",2016
1109242,"HANMI FINANCIAL CORP","10-K","2016-02-29","edgar/data/1109242/0001109242-16-000010.txt",1,"HAFC","6021","NASDAQ","1",2016
1109354,"BRUKER CORP","10-K","2016-02-29","edgar/data/1109354/0001047469-16-010532.txt",1,"BRKR","3826","NASDAQ","1",2016
1109357,"EXELON CORP","10-K","2016-02-10","edgar/data/1109357/0001193125-16-457652.txt",1,"EXC","4931","NYSE","1",2016
1109546,"PACIFIC MERCANTILE BANCORP","10-K","2016-03-14","edgar/data/1109546/0001109546-16-000065.txt",1,"PMBC","6021","NASDAQ","1",2016
1110361,"EROOMSYSTEM TECHNOLOGIES INC","10-K","2016-03-28","edgar/data/1110361/0001437749-16-028505.txt",1,"ERMS","3570","OTC","0",2016
1110607,"Deep Down  Inc ","10-K","2016-03-29","edgar/data/1110607/0001019687-16-005611.txt",1,"DPDW","3533","OTC","0",2016
1110803,"ILLUMINA INC","10-K","2016-03-02","edgar/data/1110803/0001110803-16-000175.txt",1,"ILMN","3826","NASDAQ","1",2016
1110805,"NuStar Energy L P ","10-K","2016-02-25","edgar/data/1110805/0001110805-16-000046.txt",1,"NS","4610","NYSE","0",2016
1111335,"VISTEON CORP","10-K","2016-02-25","edgar/data/1111335/0001111335-16-000018.txt",1,"VC","3714","NYSE","0",2016
1111711,"NISOURCE INC DE","10-K","2016-02-18","edgar/data/1111711/0001111711-16-000049.txt",1,"NI","4931","NYSE","0",2016
1111928,"IPG PHOTONICS CORP","10-K","2016-02-26","edgar/data/1111928/0001111928-16-000159.txt",1,"IPGP","3674","NASDAQ","2",2016
1112372,"MEDICAL INTERNATIONAL TECHNOLOGY INC","10-K","2016-02-19","edgar/data/1112372/0001213900-16-011073.txt",1,"MDLH","3841","OTC","0",2016
1112920,"GLOBALSCAPE INC","10-K","2016-03-03","edgar/data/1112920/0001185185-16-003826.txt",1,"GSCP","7372","NYSE MKT","0",2016
1113148,"INFINITY PHARMACEUTICALS  INC ","10-K","2016-02-23","edgar/data/1113148/0001193125-16-473445.txt",1,"INFI","2834","NASDAQ","1",2016
1113169,"PRICE T ROWE GROUP INC","10-K","2016-02-05","edgar/data/1113169/0001113169-16-000033.txt",1,"TROW","6200","NASDAQ","5",2016
1113232,"AXCELIS TECHNOLOGIES INC","10-K","2016-03-04","edgar/data/1113232/0001047469-16-010788.txt",1,"ACLS","3559","NASDAQ","1",2016
1113481,"MEDICINES CO  DE","10-K","2016-02-29","edgar/data/1113481/0001113481-16-000058.txt",1,"MDCO","2834","NASDAQ","1",2016
1113513,"MobileSmith  Inc ","10-K","2016-03-17","edgar/data/1113513/0001654954-16-000180.txt",1,"SOLN","7372","","0",2016
1113809,"BUILD A BEAR WORKSHOP INC","10-K","2016-03-17","edgar/data/1113809/0001437749-16-027902.txt",1,"BBW","5945","NYSE","1",2016
1114220,"KERYX BIOPHARMACEUTICALS INC","10-K","2016-02-26","edgar/data/1114220/0001193125-16-481950.txt",1,"KERX","2834","NASDAQ","2",2016
1114483,"GREATBATCH  INC ","10-K","2016-03-01","edgar/data/1114483/0001114483-16-000021.txt",1,"GB","3690","NYSE","0",2016
1114927,"FIRST NORTHERN COMMUNITY BANCORP","10-K","2016-03-10","edgar/data/1114927/0001140361-16-057302.txt",1,"FNRN","6035","OTC","0",2016
1115055,"PINNACLE FINANCIAL PARTNERS INC","10-K","2016-02-29","edgar/data/1115055/0001115055-16-000088.txt",1,"PNFP","6021","NASDAQ","1",2016
1115128,"Quotient Technology Inc ","10-K","2016-03-11","edgar/data/1115128/0001564590-16-014569.txt",1,"COUP","7310","NYSE","0",2016
1115222,"DUN   BRADSTREET CORP NW","10-K","2016-02-26","edgar/data/1115222/0001115222-16-000045.txt",1,"DNB","7320","NYSE","1",2016
1115836,"Belmond Ltd ","10-K","2016-02-25","edgar/data/1115836/0001115836-16-000039.txt",1,"BEL","7011","NYSE","0",2016
1116463,"ORASURE TECHNOLOGIES INC","10-K","2016-03-14","edgar/data/1116463/0001193125-16-503534.txt",1,"OSUR","3841","NASDAQ","1",2016
1116942,"TTM TECHNOLOGIES INC","10-K","2016-02-25","edgar/data/1116942/0001193125-16-476374.txt",1,"TTMI","3672","NASDAQ","1",2016
1117106,"NETSUITE INC","10-K","2016-02-24","edgar/data/1117106/0001117106-16-000050.txt",1,"N","7372","NYSE","0",2016
1117171,"CHINA BAK BATTERY INC","10-K","2016-01-13","edgar/data/1117171/0001062993-16-007059.txt",1,"CBAK","3690","NASDAQ","1",2016
1117480,"CHIMERIX INC","10-K","2016-02-29","edgar/data/1117480/0001117480-16-000034.txt",1,"CMRX","2834","NASDAQ","1",2016
1117733,"CAFEPRESS INC ","10-K","2016-03-30","edgar/data/1117733/0001117733-16-000012.txt",1,"PRSS","5900","NASDAQ","1",2016
1118037,"SAJAN INC","10-K","2016-03-16","edgar/data/1118037/0001144204-16-088311.txt",1,"SAJA","7389","OTC","1",2016
1118237,"MBT FINANCIAL CORP","10-K","2016-03-11","edgar/data/1118237/0001437749-16-027524.txt",1,"MBTF","6021","NASDAQ","1",2016
1119897,"BINGHAM CANYON CORP","10-K","2016-03-29","edgar/data/1119897/0001554795-16-000596.txt",1,"BGHM","6770","OTCBB","0",2016
11199,"BEMIS CO INC","10-K","2016-02-19","edgar/data/11199/0000011199-16-000036.txt",1,"BMS","2670","NYSE","0",2016
1120193,"NASDAQ  INC ","10-K","2016-02-26","edgar/data/1120193/0001120193-16-000020.txt",1,"NDAQ","6200","NASDAQ","2",2016
1120295,"IXIA","10-K","2016-02-29","edgar/data/1120295/0001120295-16-000134.txt",1,"XXIA","3825","NASDAQ","1",2016
1120370,"BROADWIND ENERGY  INC ","10-K","2016-02-26","edgar/data/1120370/0001120370-16-000033.txt",1,"TWRT","3360","NASDAQ","0",2016
1120914,"PDF SOLUTIONS INC","10-K","2016-03-01","edgar/data/1120914/0001437749-16-026490.txt",1,"PDFS","7371","NASDAQ","1",2016
1120970,"Comstock Mining Inc ","10-K","2016-01-28","edgar/data/1120970/0001120970-16-000068.txt",1,"LODE","1040","NYSE MKT","0",2016
1121484,"OIL STATES INTERNATIONAL  INC","10-K","2016-02-22","edgar/data/1121484/0001437749-16-025723.txt",1,"OIS","3533","NYSE","1",2016
1121702,"METABOLIX  INC ","10-K","2016-03-29","edgar/data/1121702/0001121702-16-000055.txt",1,"MBLX","3080","NASDAQ","1",2016
1121788,"GARMIN LTD","10-K","2016-02-17","edgar/data/1121788/0001615774-16-004243.txt",1,"GRMN","3812","NASDAQ","4",2016
1122063,"FTE Networks  Inc ","10-K","2016-01-13","edgar/data/1122063/0001144204-16-075496.txt",1,"BEAC","4813","OTC","0",2016
1122304,"AETNA INC  PA ","10-K","2016-02-19","edgar/data/1122304/0001122304-16-000201.txt",1,"AET","6324","NYSE","6",2016
1122342,"ALLIANCE FIBER OPTIC PRODUCTS INC","10-K","2016-03-11","edgar/data/1122342/0001206774-16-004875.txt",1,"AFOP","3674","NASDAQ","2",2016
1122388,"ELLIE MAE INC","10-K","2016-02-25","edgar/data/1122388/0001122388-16-000074.txt",1,"ELLI","7372","NYSE","0",2016
1122897,"CVENT INC","10-K","2016-03-01","edgar/data/1122897/0001122897-16-000029.txt",1,"CVT","7372","NYSE","0",2016
1122904,"NETGEAR  INC","10-K","2016-02-19","edgar/data/1122904/0001122904-16-000134.txt",1,"NTGR","3661","NASDAQ","1",2016
1122976,"POLYONE CORP","10-K","2016-02-12","edgar/data/1122976/0001122976-16-000032.txt",1,"POL","2821","NYSE","0",2016
1123270,"BANK MUTUAL CORP","10-K","2016-03-07","edgar/data/1123270/0001144204-16-086330.txt",1,"BKMU","6035","NASDAQ","1",2016
1123316,"Crystal Rock Holdings  Inc ","10-K","2016-01-29","edgar/data/1123316/0001102624-16-002046.txt",1,"VPS","5140","","0",2016
1123596,"BAB  INC ","10-K","2016-02-24","edgar/data/1123596/0001437749-16-025934.txt",1,"BABB","2050","OTC","0",2016
1123979,"SENOMYX INC","10-K","2016-03-03","edgar/data/1123979/0001437749-16-026749.txt",1,"SNMX","8731","NASDAQ","1",2016
1124105,"CATALYST BIOSCIENCES  INC ","10-K","2016-03-09","edgar/data/1124105/0001193125-16-498295.txt",1,"TRGT","2834","NASDAQ","2",2016
1124140,"EXACT SCIENCES CORP","10-K","2016-02-24","edgar/data/1124140/0001558370-16-003446.txt",1,"EXAS","8731","NASDAQ","1",2016
1124198,"FLUOR CORP","10-K","2016-02-18","edgar/data/1124198/0001047469-16-010220.txt",1,"FLR","1600","NYSE","2",2016
1124610,"VMWARE  INC ","10-K","2016-02-25","edgar/data/1124610/0001124610-16-000040.txt",1,"VMW","7372","NYSE","3",2016
1124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS  INC ","10-K","2016-02-29","edgar/data/1124804/0001564590-16-013600.txt",1,"MDRX","7373","NASDAQ","1",2016
1125259,"CARNIVAL PLC","10-K","2016-01-29","edgar/data/1125259/0000815097-16-000030.txt",1,"CUK","4400","NYSE","0",2016
1125345,"MACROGENICS INC","10-K","2016-02-29","edgar/data/1125345/0001125345-16-000046.txt",1,"MGNX","2834","NASDAQ","1",2016
1125376,"ENSIGN GROUP  INC","10-K","2016-02-10","edgar/data/1125376/0001125376-16-000142.txt",1,"ENSG","8051","NASDAQ","1",2016
1125699,"DAIS ANALYTIC CORP","10-K","2016-03-30","edgar/data/1125699/0001477932-16-009311.txt",1,"DLYT","3990","OTC","0",2016
1125920,"SHUTTERFLY INC","10-K","2016-02-16","edgar/data/1125920/0001125920-16-000129.txt",1,"SFLY","7384","NASDAQ","1",2016
1126003,"ALTERNET SYSTEMS INC","10-K","2016-03-30","edgar/data/1126003/0001062993-16-008578.txt",1,"ALYI","7372","OTC","0",2016
1126234,"NEWLINK GENETICS CORP","10-K","2016-02-29","edgar/data/1126234/0001126234-16-000235.txt",1,"NLNK","2834","NASDAQ","1",2016
1126294,"GenOn Energy  Inc ","10-K","2016-02-29","edgar/data/1126294/0001126294-16-000024.txt",1,"GEN","4911","","29",2016
1126328,"PRINCIPAL FINANCIAL GROUP INC","10-K","2016-02-10","edgar/data/1126328/0001047469-16-010094.txt",1,"PFG","6321","NYSE","1",2016
1126975,"MAGELLAN MIDSTREAM PARTNERS LP","10-K","2016-02-19","edgar/data/1126975/0001126975-16-000223.txt",1,"MMP","4610","NYSE","1",2016
1127160,"CAROLINA BANK HOLDINGS INC","10-K","2016-03-23","edgar/data/1127160/0001144204-16-089840.txt",1,"CLBH","6022","NASDAQ","1",2016
1127371,"CENTRAL VALLEY COMMUNITY BANCORP","10-K","2016-03-15","edgar/data/1127371/0001127371-16-000146.txt",1,"CVCY","6022","NASDAQ","1",2016
1127703,"PROASSURANCE CORP","10-K","2016-02-23","edgar/data/1127703/0001561231-16-000015.txt",1,"PRA","6331","NYSE","0",2016
1128189,"ProtoKinetix  Inc ","10-K","2016-03-30","edgar/data/1128189/0001079973-16-000885.txt",1,"PKTX","7389","OTC","0",2016
1128361,"BBCN BANCORP INC","10-K","2016-03-04","edgar/data/1128361/0001128361-16-000051.txt",1,"BBCN","6021","NASDAQ","1",2016
1128928,"FLOWERS FOODS INC","10-K","2016-02-24","edgar/data/1128928/0001564590-16-013151.txt",1,"FLO","2000","NYSE","0",2016
1129155,"MARINE PRODUCTS CORP","10-K","2016-02-29","edgar/data/1129155/0001571049-16-012369.txt",1,"MPX","3730","NYSE","0",2016
1129260,"VOCERA COMMUNICATIONS  INC ","10-K","2016-03-14","edgar/data/1129260/0001129260-16-000024.txt",1,"VCRA","3669","NYSE","0",2016
1129633,"PHOENIX COMPANIES INC DE","10-K","2016-03-15","edgar/data/1129633/0001129633-16-000029.txt",1,"PNX","6311","NYSE","0",2016
1130144,"SIERRA BANCORP","10-K","2016-03-11","edgar/data/1130144/0001144204-16-087351.txt",1,"BSRR","6022","NASDAQ","1",2016
1130166,"Cyclacel Pharmaceuticals  Inc ","10-K","2016-03-29","edgar/data/1130166/0001571049-16-013439.txt",1,"CYCC","2834","NASDAQ","2",2016
1130310,"CENTERPOINT ENERGY INC","10-K","2016-02-26","edgar/data/1130310/0001130310-16-000031.txt",1,"CNP","4911","NYSE","2",2016
1130464,"BLACK HILLS CORP  SD ","10-K","2016-02-25","edgar/data/1130464/0001130464-16-000176.txt",1,"BKH","4911","NYSE","0",2016
1130591,"XENOPORT INC","10-K","2016-02-26","edgar/data/1130591/0001193125-16-482271.txt",1,"XNPT","2834","NASDAQ","1",2016
1130598,"Onconova Therapeutics  Inc ","10-K","2016-03-28","edgar/data/1130598/0001047469-16-011628.txt",1,"ONTX","2834","NASDAQ","1",2016
1130713,"OVERSTOCK COM  INC","10-K","2016-03-08","edgar/data/1130713/0001130713-16-000071.txt",1,"OSTK","5961","NASDAQ","1",2016
1131096,"ATHENAHEALTH INC","10-K","2016-02-04","edgar/data/1131096/0001131096-16-000248.txt",1,"ATHN","7389","NASDAQ","1",2016
1131227,"HORNBECK OFFSHORE SERVICES INC  LA","10-K","2016-02-26","edgar/data/1131227/0001131227-16-000058.txt",1,"HOS","4400","NYSE","2",2016
1131312,"ZION OIL   GAS INC","10-K","2016-03-15","edgar/data/1131312/0001213900-16-011616.txt",1,"ZN","1382","NASDAQ","1",2016
1131324,"GENOMIC HEALTH INC","10-K","2016-03-09","edgar/data/1131324/0001558370-16-003944.txt",1,"GHDX","8071","NASDAQ","2",2016
1131554,"SYNCHRONOSS TECHNOLOGIES INC","10-K","2016-02-26","edgar/data/1131554/0001131554-16-000033.txt",1,"SNCR","7371","NASDAQ","1",2016
1131903,"SPECTRAL CAPITAL Corp","10-K","2016-03-29","edgar/data/1131903/0001096906-16-001498.txt",1,"FSAC","7374","","0",2016
1132105,"SPORTSMANS WAREHOUSE HOLDINGS  INC ","10-K","2016-03-24","edgar/data/1132105/0001564590-16-015203.txt",1,"SPWH"," INC.","5940","",2016
1132651,"AMES NATIONAL CORP","10-K","2016-03-11","edgar/data/1132651/0001437749-16-027471.txt",1,"ATLO","6021","NASDAQ","1",2016
1133311,"TRAVELZOO INC","10-K","2016-03-14","edgar/data/1133311/0001133311-16-000050.txt",1,"TZOO","7373","NASDAQ","1",2016
1133416,"GALECTIN THERAPEUTICS INC","10-K","2016-03-15","edgar/data/1133416/0001193125-16-504330.txt",1,"GALT","2834","NASDAQ","1",2016
1133421,"NORTHROP GRUMMAN CORP  DE ","10-K","2016-02-01","edgar/data/1133421/0001133421-16-000065.txt",1,"NOC","3812","NYSE","0",2016
1133818,"BIO PATH HOLDINGS INC","10-K","2016-03-15","edgar/data/1133818/0001144204-16-088178.txt",1,"BPTH","5940","OTC","1",2016
1133869,"CAPRICOR THERAPEUTICS  INC ","10-K","2016-03-30","edgar/data/1133869/0001144204-16-091632.txt",1,"CAPR","2834","OTC","1",2016
1134115,"INTERNATIONAL TOWER HILL MINES LTD","10-K","2016-03-16","edgar/data/1134115/0001279569-16-002939.txt",1,"THM","1000","NYSE MKT","1",2016
1134765,"True Drinks Holdings  Inc ","10-K","2016-03-24","edgar/data/1134765/0001415889-16-005263.txt",1,"PRH","2833","NYSE","0",2016
1135152,"FMC TECHNOLOGIES INC","10-K","2016-02-24","edgar/data/1135152/0001135152-16-000039.txt",1,"FTI","3533","NYSE","0",2016
1135185,"ATLAS AIR WORLDWIDE HOLDINGS INC","10-K","2016-02-18","edgar/data/1135185/0001193125-16-468116.txt",1,"AIR","4522","NYSE","4",2016
1135202,"EL CAPITAN PRECIOUS METALS INC","10-K","2016-01-11","edgar/data/1135202/0001076542-16-000203.txt",1,"ECPN","1000","OTCBB","0",2016
1135657,"Eco Stim Energy Solutions  Inc ","10-K","2016-03-17","edgar/data/1135657/0001493152-16-008111.txt",1,"VIGS","1389","OTC","0",2016
1135906,"EPIRUS Biopharmaceuticals  Inc ","10-K","2016-03-29","edgar/data/1135906/0001558370-16-004428.txt",1,"ZLCS","2834","NASDAQ","0",2016
1135971,"PEPCO HOLDINGS INC","10-K","2016-02-19","edgar/data/1135971/0001193125-16-468556.txt",1,"POM","4931","NYSE","1",2016
1136174,"CATASYS  INC ","10-K","2016-03-30","edgar/data/1136174/0001437749-16-028684.txt",1,"HYTM","8090","NYSE MKT","0",2016
1136352,"Crestwood Equity Partners LP","10-K","2016-02-29","edgar/data/1136352/0001136352-16-000018.txt",1,"CEQP","5960","NYSE","0",2016
1136869,"ZIMMER BIOMET HOLDINGS  INC ","10-K","2016-02-29","edgar/data/1136869/0001193125-16-485039.txt",1,"ZMH","3842","NYSE","0",2016
1136893,"Fidelity National Information Services  Inc ","10-K","2016-02-26","edgar/data/1136893/0001136893-16-000061.txt",1,"FIS","7389","NYSE","3",2016
1137091,"POWER SOLUTIONS INTERNATIONAL  INC ","10-K","2016-02-26","edgar/data/1137091/0001193125-16-482422.txt",1,"PSIX","3510","NASDAQ","1",2016
1137547,"UNITED SECURITY BANCSHARES","10-K","2016-03-04","edgar/data/1137547/0001137547-16-000035.txt",1,"UBFO","6021","NASDAQ","1",2016
1137774,"PRUDENTIAL FINANCIAL INC","10-K","2016-02-19","edgar/data/1137774/0001137774-16-000226.txt",1,"PRU","6311","NYSE","0",2016
1137855,"PACIFIC GOLD CORP","10-K","2016-01-28","edgar/data/1137855/0001515971-16-000429.txt",1,"PCFG","1040","OTC","0",2016
1137883,"BRAINSTORM CELL THERAPEUTICS INC ","10-K","2016-03-09","edgar/data/1137883/0001144204-16-086932.txt",1,"BCLI","2836","OTCBB","1",2016
1138118,"CBRE GROUP  INC ","10-K","2016-02-29","edgar/data/1138118/0001193125-16-484680.txt",1,"CBG","6500","NYSE","7",2016
1138476,"PACIFIC HEALTH CARE ORGANIZATION INC","10-K","2016-03-30","edgar/data/1138476/0001185185-16-004075.txt",1,"PHCO","8090","","0",2016
1138639,"INFINERA CORP","10-K","2016-02-23","edgar/data/1138639/0001138639-16-000019.txt",1,"INFN","3661","NASDAQ","1",2016
1138776,"MEDGENICS  INC ","10-K","2016-02-26","edgar/data/1138776/0001144204-16-084435.txt",1,"MDGN","2836","NYSE MKT","0",2016
1138978,"TURBINE TRUCK ENGINES INC","10-K","2016-03-25","edgar/data/1138978/0001477932-16-009169.txt",1,"TTEG","3510","OTCBB","0",2016
1139812,"MB FINANCIAL INC  MD","10-K","2016-02-19","edgar/data/1139812/0001139812-16-000048.txt",1,"MBFI","6021","NASDAQ","1",2016
1140102,"Command Center  Inc ","10-K","2016-03-24","edgar/data/1140102/0001354488-16-006682.txt",1,"CCNI","7363","OTC","0",2016
1140215,"REEDS  INC ","10-K","2016-03-23","edgar/data/1140215/0001493152-16-008215.txt",1,"REEDR","2086","NASDAQ","0",2016
1140536,"WILLIS TOWERS WATSON PLC","10-K","2016-02-29","edgar/data/1140536/0001140536-16-000035.txt",1,"WSH","6411","NYSE","1",2016
1141103,"CROSS COUNTRY HEALTHCARE INC","10-K","2016-03-11","edgar/data/1141103/0001628280-16-012617.txt",1,"CCRN","7363","NASDAQ","1",2016
1141197,"PEDEVCO CORP","10-K","2016-03-29","edgar/data/1141197/0001354488-16-006745.txt",1,"PED","1382","NYSE MKT","0",2016
1141240,"LIQUIDMETAL TECHNOLOGIES INC","10-K","2016-03-07","edgar/data/1141240/0001437749-16-026976.txt",1,"LQMT","2800","OTCBB","0",2016
1141391,"MASTERCARD INC","10-K","2016-02-12","edgar/data/1141391/0001141391-16-000085.txt",1,"MA","7389","NYSE","2",2016
1141688,"LANDMARK BANCORP INC","10-K","2016-03-14","edgar/data/1141688/0001144204-16-087867.txt",1,"LARK","6021","NASDAQ","1",2016
1141788,"HEALTH DISCOVERY CORP","10-K","2016-03-30","edgar/data/1141788/0001571049-16-013492.txt",1,"HDVY","6794","OTC Markets","0",2016
1141807,"1ST CONSTITUTION BANCORP","10-K","2016-03-22","edgar/data/1141807/0001141807-16-000010.txt",1,"FCCY","6035","NASDAQ","13",2016
1142129,"First National Energy Corp ","10-K","2016-03-29","edgar/data/1142129/0001493152-16-008335.txt",1,"FNPR","4911","","0",2016
1142417,"NEXSTAR BROADCASTING GROUP INC","10-K","2016-02-29","edgar/data/1142417/0001564590-16-013630.txt",1,"NXST","4833","NASDAQ","2",2016
1142596,"NUVASIVE INC","10-K","2016-02-11","edgar/data/1142596/0001564590-16-012671.txt",1,"NUVA","3841","NASDAQ","1",2016
1142701,"UNITED ONLINE INC","10-K","2016-03-03","edgar/data/1142701/0001047469-16-010690.txt",1,"UNTD","7370","NASDAQ","1",2016
1142750,"AMN HEALTHCARE SERVICES INC","10-K","2016-02-24","edgar/data/1142750/0001142750-16-000014.txt",1,"AHS","8090","NYSE","0",2016
1143068,"GREAT PLAINS ENERGY INC","10-K","2016-02-24","edgar/data/1143068/0001143068-16-000106.txt",1,"GXP","4911","NYSE","0",2016
1143155,"HAMPTON ROADS BANKSHARES INC","10-K","2016-03-25","edgar/data/1143155/0001143155-16-000035.txt",1,"HMPR","6021","NASDAQ","1",2016
1144354,"HEARTLAND PAYMENT SYSTEMS INC","10-K","2016-02-29","edgar/data/1144354/0001144354-16-000129.txt",1,"HPY","7389","","0",2016
1144519,"Bunge LTD","10-K","2016-02-25","edgar/data/1144519/0001047469-16-010442.txt",1,"BG","2070","NYSE","0",2016
1144980,"ASBURY AUTOMOTIVE GROUP INC","10-K","2016-02-19","edgar/data/1144980/0001144980-16-000161.txt",1,"ABG","5500","NYSE","0",2016
1145197,"INSULET CORP","10-K","2016-02-29","edgar/data/1145197/0001145197-16-000083.txt",1,"PODD","3841","NASDAQ","2",2016
11544,"BERKLEY W R CORP","10-K","2016-02-22","edgar/data/11544/0000011544-16-000086.txt",1,"BER","6331","NYSE","0",2016
1156039,"Anthem  Inc ","10-K","2016-02-19","edgar/data/1156039/0001156039-16-000018.txt",1,"WLP","6324","NYSE","0",2016
1156041,"HOUSTON AMERICAN ENERGY CORP","10-K","2016-03-18","edgar/data/1156041/0001567619-16-002037.txt",1,"HUSA","1311","NYSE MKT","0",2016
1156375,"CME GROUP INC ","10-K","2016-02-26","edgar/data/1156375/0001156375-16-000116.txt",1,"CME","6200","NASDAQ","3",2016
1156388,"BIG 5 SPORTING GOODS Corp","10-K","2016-03-02","edgar/data/1156388/0001564590-16-013854.txt",1,"BGFV","5940","NASDAQ","1",2016
1157377,"ADVISORY BOARD CO","10-K","2016-03-11","edgar/data/1157377/0001157377-16-000017.txt",1,"ABCO","8741","NASDAQ","1",2016
1157601,"SYNTA PHARMACEUTICALS CORP","10-K","2016-03-15","edgar/data/1157601/0001047469-16-011140.txt",1,"SNTA","2834","NASDAQ","1",2016
1157602,"Vitae Pharmaceuticals  Inc","10-K","2016-03-04","edgar/data/1157602/0001047469-16-010789.txt",1,"VTAE"," Inc","2834","NASDAQ",2016
1157647,"WESTFIELD FINANCIAL INC","10-K","2016-03-11","edgar/data/1157647/0001387131-16-004556.txt",1,"WFD","6035","NASDAQ","1",2016
1157762,"CHINA AUTOMOTIVE SYSTEMS INC","10-K","2016-03-30","edgar/data/1157762/0001144204-16-091114.txt",1,"CAAS","3714","NASDAQ","2",2016
1158114,"APPLIED OPTOELECTRONICS  INC ","10-K","2016-03-14","edgar/data/1158114/0001019687-16-005442.txt",1,"AAOI","3674","NASDAQ","3",2016
1158324,"COGENT COMMUNICATIONS HOLDINGS  INC ","10-K","2016-02-24","edgar/data/1158324/0001047469-16-010372.txt",1,"CCOI","7372","NASDAQ","2",2016
1158419,"SPEEDEMISSIONS INC","10-K","2016-03-30","edgar/data/1158419/0001214659-16-010510.txt",1,"SPEM","7500","","0",2016
1158449,"ADVANCE AUTO PARTS INC","10-K","2016-03-01","edgar/data/1158449/0001158449-16-000299.txt",1,"AAP","5531","NYSE","5",2016
1158463,"JETBLUE AIRWAYS CORP","10-K","2016-02-17","edgar/data/1158463/0001158463-16-000102.txt",1,"JBLU","4512","NASDAQ","2",2016
1158863,"WAGEWORKS  INC ","10-K","2016-02-25","edgar/data/1158863/0001158863-16-000026.txt",1,"WAGE","7389","NYSE","0",2016
1158895,"LEMAITRE VASCULAR INC","10-K","2016-03-10","edgar/data/1158895/0001193125-16-499592.txt",1,"LMAT","3841","NASDAQ","1",2016
1159036,"HALOZYME THERAPEUTICS INC","10-K","2016-02-29","edgar/data/1159036/0001159036-16-000100.txt",1,"HALO","2836","NASDAQ","1",2016
1159154,"REPUBLIC AIRWAYS HOLDINGS INC","10-K","2016-03-11","edgar/data/1159154/0001159154-16-000178.txt",1,"RJET","4512","NASDAQ","2",2016
1159167,"IROBOT CORP","10-K","2016-02-19","edgar/data/1159167/0001159167-16-000057.txt",1,"IRBT","3630","NASDAQ","1",2016
